"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KAT14",18.9635930621543,0.0522577990077998,0.573249835770297,0.0911606000507249,0.927364981157671,0.999884470867876
"ZNF133",53.0254762761951,0.144970506772888,0.427385712096712,0.339202979111486,0.734456825163689,0.999884470867876
"DZANK1",33.6534341361231,0.344545099760338,0.552325032093116,0.623808590486356,0.532753297315872,0.999884470867876
"POLR3F",18.9759406061859,0.012700067885646,0.57651533818332,0.0220290199488285,0.982424806579672,0.999884470867876
"RBBP9",12.1005078241023,-1.4476495949595,0.723349356512414,-2.00131455420001,0.0453585022686294,NA
"SEC23B",37.7570776474405,-0.768191381390588,0.451480292025685,-1.7014948270364,0.0888501083727308,0.938387133398854
"DTD1",12.4657999081747,0.0279352090696181,0.717018565013928,0.0389602312027659,0.968922095426724,NA
"AL035563.1",3.62770567942259,0.775062495543622,1.20777328605985,0.64172846385113,0.521049504507207,NA
"SLC24A3",258.474016679754,0.0300039559764335,0.358278965981489,0.0837446761470883,0.933259435450628,0.999884470867876
"AL121761.1",87.3895943066531,-0.44086517633591,0.459854481761228,-0.958705838089064,0.337706956571091,0.999884470867876
"RIN2",502.66682554817,-0.317387201552421,0.369383327475192,-0.859235319909606,0.390210700666078,0.999884470867876
"NAA20",44.9049354048227,-0.0941435743944733,0.444209740227235,-0.211934961953591,0.832157774394216,0.999884470867876
"CRNKL1",19.5190687126373,0.133201960980246,0.586185822190768,0.227235043799638,0.820240979331622,0.999884470867876
"CFAP61",16.2394377746389,-0.26589723466539,0.772323101389755,-0.344282378951143,0.730633934780323,0.999884470867876
"RALGAPA2",569.017128340923,-0.638215651933238,0.415835662056064,-1.53477854395084,0.124838234898726,0.999884470867876
"KIZ",134.823967464534,0.0506365053705415,0.357340313364959,0.141703870167107,0.887313917841879,0.999884470867876
"KIZ-AS1",8.04584665372993,-0.254444020333328,0.822667261263342,-0.309291535368244,0.757099769325669,NA
"XRN2",111.868110236089,-0.0861111915933606,0.352985333849384,-0.243951188153623,0.807268624096712,0.999884470867876
"AL133325.3",26.0068953631821,0.820571838131593,0.604422452870219,1.35761309699027,0.174586484938415,0.999884470867876
"NKX2-2",39.4351298579745,0.60840534161889,0.523399904665255,1.16241011164876,0.245068917892874,0.999884470867876
"LINC01727",27.7594066584176,0.982477731807664,0.719351201132207,1.36578312549046,0.172007044354954,0.999884470867876
"NXT1",3.44713760362804,-0.228303701200048,1.16907734677015,-0.195285369125311,0.845169550314924,NA
"GZF1",8.93966108584451,-0.154806497484481,0.762963530547816,-0.202901569061011,0.839211967858261,NA
"NAPB",121.943873685834,-0.0478407706191707,0.368417214309619,-0.129854873119379,0.896681247929899,0.999884470867876
"CST3",886.831372126591,-0.079961540700664,0.338864350208932,-0.235969173657136,0.813456590628252,0.999884470867876
"SYNDIG1",43.9470483728496,1.08492407156677,0.505336036156694,2.1469358880837,0.0317983860169505,0.668045942106935
"APMAP",44.3577642388245,-0.286009410183751,0.550340553055605,-0.519695320644223,0.603275948862299,0.999884470867876
"ACSS1",532.503598421124,0.511374032300711,0.355664943240755,1.43779712344197,0.150491625791319,0.999884470867876
"VSX1",15.1179735567509,0.0660732818020131,0.65143289929977,0.101427609617254,0.919211020179971,0.999884470867876
"ENTPD6",74.6519647238528,-0.0582815216689554,0.396384153566724,-0.147032925369315,0.883106032052802,0.999884470867876
"PYGB",140.52599536667,0.313980107327969,0.350140215126832,0.89672677905403,0.369864727472006,0.999884470867876
"ABHD12",65.927453281705,0.55445103857956,0.427555045577152,1.29679451643732,0.194701897960567,0.999884470867876
"NINL",103.528031083194,-0.148208033961858,0.407942192330488,-0.363306460445234,0.716375967852543,0.999884470867876
"NANP",7.16341947549926,-0.606907146844852,0.841468048710622,-0.721247999582175,0.470756944390635,NA
"ZNF337-AS1",52.5112947906911,-0.0127508068582371,0.426224742445243,-0.029915689044906,0.976134293401233,0.999884470867876
"ZNF337",87.8059082833613,-0.078552882135818,0.379029123856475,-0.207247615530365,0.835816482635807,0.999884470867876
"FAM182B",372.545575286306,-0.487174902348177,0.512416907037803,-0.950739321160291,0.341736722071692,0.999884470867876
"LINC01598",7.10944894315203,-0.429773585258177,0.935969332422722,-0.45917485794724,0.64610860379337,NA
"HM13",64.4419936641769,-0.357314737086126,0.402589701320775,-0.887540679540196,0.374787874930575,0.999884470867876
