"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PSMD13",31.1934765185783,-0.361363143706584,0.51238796087045,-0.705252994415983,0.480652807192761,0.999211251908953
"PGGHG",47.8685497370936,-0.474790905643142,0.504319329671439,-0.941448954479824,0.346474836391665,0.999211251908953
"IFITM2",33.8616276483266,-2.33431364298741,0.520019906096693,-4.48889285894637,7.15942922039499e-06,0.00226277347957104
"IFITM3",49.0438002922516,-1.94960140415459,0.571200103461267,-3.41316710613445,0.000642125550671004,0.0514659938486082
"B4GALNT4",15.2941345988328,-0.00312760701363357,0.627452864871813,-0.00498460870725729,0.996022874140336,NA
"SIGIRR",15.6013060535274,0.208246970109351,0.622593795968249,0.334482886687762,0.738015202456642,NA
"PTDSS2",21.1478375719991,-0.11260427684198,0.575881765898044,-0.195533672899648,0.844975179238419,0.999211251908953
"RNH1",13.652042659692,0.395282135424861,0.676185539057223,0.584576440330247,0.5588325530021,NA
"HRAS",17.1650209168896,-0.45844695804359,0.634805963829026,-0.722184390452679,0.470181118994647,NA
"LMNTD2",6.32454650775625,-0.526286747100138,0.866285639304203,-0.607521033735304,0.543505188142382,NA
"RASSF7",8.41239475423445,-0.342051896550817,0.798890819212342,-0.42815850216937,0.668535726545083,NA
"PHRF1",16.9075603656132,-0.204247576241995,0.600892161117053,-0.339907207080718,0.733926408995127,NA
"IRF7",41.2210570052983,-0.666621844962943,0.534576393480889,-1.24700950713937,0.212394011618452,0.999211251908953
"DEAF1",28.4619266014993,0.512986114030469,0.523336960047897,0.980221450408393,0.326976818391992,0.999211251908953
"TALDO1",23.1325923856723,-0.536162656142569,0.560182806024714,-0.957120872644054,0.338506249521873,0.999211251908953
"GATD1",19.1732628589399,-0.301934546269707,0.601372465486045,-0.5020757743301,0.615614220399244,NA
"AP006621.3",14.5386863567288,-0.220898629164287,0.700070203992946,-0.315537824498689,0.752353336923976,NA
"CEND1",27.1077990252667,-1.02859806217461,0.539692863514945,-1.90589524470546,0.0566637981461696,0.813497473251006
"SLC25A22",9.68754603401203,0.409882593206861,0.74647967487694,0.54908741256007,0.582945463110438,NA
"PIDD1",19.4062868068077,-0.412423804463338,0.604825127404182,-0.681889335903417,0.49530892906728,NA
"RPLP2",157.201935940775,-2.27188574246367,0.444683905353033,-5.10899026278009,3.23885042765418e-07,0.000205313673018478
"PNPLA2",21.9560941581355,0.147867191356631,0.558267611738278,0.264867938328389,0.791111197961657,0.999211251908953
"CD151",19.7206903122615,-1.22326722279058,0.580646481818247,-2.10673320358373,0.0351407123620671,NA
"POLR2L",22.5295785204258,-1.20065113502498,0.550461344573632,-2.18117247806921,0.0291706616506105,0.625192280881525
"CHID1",18.11208803104,-0.626124669679737,0.608251379539951,-1.02938470958061,0.303298931362473,NA
"AP2A2",95.3111285545607,-0.20034360095584,0.418199485713115,-0.479062284388545,0.631894319821216,0.999211251908953
"TOLLIP",25.7741028236767,-0.185968193522324,0.5724547553155,-0.324860946294053,0.745286315431255,0.999211251908953
"BRSK2",14.9609126033908,-0.390629281136414,0.622832269433982,-0.627182148881608,0.53053984325068,NA
"MOB2",17.3589500155002,-0.525779465358211,0.603638075304647,-0.871017728782032,0.383744473013468,NA
"DUSP8",13.4626523137555,-0.327305534680057,0.69406917506194,-0.471574803262006,0.637230315095051,NA
"IFITM10",4.53938209372112,0.928118555258,1.10479516493797,0.840082021276867,0.400862399790509,NA
"MRPL23",9.10058471119485,-0.251133145220809,0.757492982641094,-0.331531975841152,0.740242692107742,NA
"CD81-AS1",5.87387957137088,0.469944732465921,0.920400663617505,0.510587129108392,0.609640190279753,NA
"CD81",240.736799273547,-0.202128704168957,0.401837057605771,-0.503011607175511,0.61495611150126,0.999211251908953
"TSSC4",14.1344769877255,-0.599041988672174,0.71122119413505,-0.842272409219606,0.399635491149054,NA
"KCNQ1",171.305439273589,0.353623818497958,0.417768890481376,0.846457997603634,0.397297295768215,0.999211251908953
"KCNQ1OT1",33.9764147533786,0.224357074476238,0.516512220780934,0.43436934393735,0.664020255589574,0.999211251908953
